,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,Unnamed: 0
37,1316.9535,40.94871518,-0.793042729,678.6942214,516.7783223,9.37,105,129.1333333,158,0.010615711,0.648246827,22.66666667,20.93333333,493.1504973,15,314,10474,422096,340,6084,203462,8506752,11576,177766,5257204,206089462,421432,5752296,149751482,5421145668,15,-2.13E-14,3900.933333,39521.19111,-2.13E-14,-1033.333333,9313.555556,-287214.8444,3869.333333,-17713.82222,460961.4044,-3841669.499,-16367.11111,-272429.5111,2465904.289,-43353523.08,34.53451852,84.38735153,13892.40799,691.7715013,397193.7359,3799.866245,-2107429.614,78,1.313317901,0.013805923,0.018131566,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,78,
38,702.3752,29.90471334,-1.325313982,1503.087404,30.45899167,60.10118108,150,161,181,0.033333333,0.999794658,7.125,67.875,888.5704934,8,543,48963,4423143,57,837,73467,6634737,1171,2291,155381,13974431,27693,17883,379953,33039963,8,0,12106.875,-543728.9063,0,-3031.875,136182.6563,-10706663.76,764.875,-33986.40625,2683977.119,-172001398.7,8450.15625,-673574.8535,43045097.39,-2953009281,201.1210938,40383.30763,10841025.28,10823780.3,1.17248E+14,2175103296,743716170.3,79,49.34790425,0.039985154,1.973183543,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,79,
39,25461.101,180.050217,0.203360455,209.455583,156.1585135,586.8188973,106,154.8068966,187,0.96345515,0.666455552,9.662068966,8.527586207,214.079382,290,2473,26287,311371,2802,24690,264948,3147288,35966,323694,3460636,40700712,523962,4786314,50935224,593099172,290,2.91E-13,5198.27931,-1451.208514,-1.88E-13,795.7034483,-2609.666397,31972.37822,8892.882759,1614.551296,120557.8951,-816.5543826,4608.734554,48533.09507,-46338.13879,1670964.144,0.167552462,0.002288011,9.47E-05,1.96E-06,2.61E-11,9.10E-08,5.94E-12,81,1.341301082,2.801638843,3.757841211,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,81,
40,438.9845,23.64175173,-0.836001878,332.0282442,35.18858948,0,113,121.6,132,0.102040816,0.994368186,7.8,7,187.4,5,35,463,6785,39,80,394,3830,483,860,2422,9290,6123,11000,28786,80270,5,0,218,492,1.78E-15,-193,-515.4,-9898.6,178.8,489.8,8826.12,43663.88,-433.68,-8095.96,-41099.736,-455946.904,15.872,240.852224,701.7636833,596.6989076,386088.9436,9239.441912,-5301.826527,82,9.435679266,0,0,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,82,
41,169799.2046,464.9678074,1.139535598,642.7145016,366.3495282,1810.027439,120,193.589969,232,0.89661567,0.82164225,23.43536711,40.75542916,709.4024463,1934,78821,3714009,189688097,45324,1992996,99406126,5298037722,1314050,61314404,3157748866,1.72E+11,42879408,2087606808,1.10E+11,6.01E+12,1934,1.75E-12,501625.318,-2565843.935,5.82E-12,145796.9286,482928.8224,67073332.16,251865.4209,926123.2152,44466700.96,332403602.5,279046.6387,34703813.35,262331405.9,11405928416,0.201448937,0.010536398,0.001106136,0.000120829,2.04E-08,-2.00E-06,-3.92E-08,83,1.754375131,2.81622312,4.940711806,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,83,
42,91747.7605,341.7848399,-1.534733671,376.7382264,313.3556129,1182.066062,102,177.7272727,223,0.948275862,0.555136084,16.8784689,20.24880383,411.6406406,1045,21160,534006,15165694,17638,355976,9008592,256538354,370790,7403432,184365508,5162253722,8698486,171905096,4196071080,1.15E+11,1045,1.07E-13,105541.311,78540.65864,-2.72E-12,-1172.401914,42867.80956,-597302.3244,73087.56555,-65045.27281,5059354.623,-11375175.57,-27093.88742,66744.34181,524954.2281,-41364916.08,0.163575812,0.000887822,7.96E-05,3.46E-07,-8.72E-13,-2.32E-09,1.59E-12,84,1.202270554,3.137632391,3.772283034,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,84,
43,139333.6803,421.1949094,0.636779223,546.680657,339.1684948,1540.123778,87,185.5866415,239,0.918934569,0.784274252,24.89413989,26.16320101,565.0816979,1587,41521,1289707,43974895,39507,1132913,37054677,1306178771,1247701,37875383,1273645379,45677382197,44839353,1411886735,48359784591,1.76E+12,1587,1.56E-13,203384.7309,-410359.6778,6.93E-12,99283.41777,-246613.5025,26935782.93,264208.2155,288380.3581,32067767.32,56125139.66,624437.2176,32625563.4,99862055.96,7721553919,0.185658184,0.006799148,0.000346506,1.57E-05,-1.36E-10,-4.15E-07,1.15E-09,88,1.611826173,2.817227496,4.540881014,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,88,
44,89904.0256,338.3332095,-1.420634506,488.3535856,245.1057472,1284.19433,113,196.4121094,237,0.888888889,0.864924369,12.51074219,23.90820313,488.6794123,1024,24482,756258,26664878,12811,287051,8515525,294098423,206979,4378367,122623721,4060015247,3810433,76720835,2018312293,63383190527,1024,0,170937.3711,410497.3416,0,-19236.99023,-25980.12516,-4647860.319,46703.88184,-88790.92404,5470764.045,-3596123.437,52371.64316,-2014405.697,-4886.997364,-377806364.2,0.207558873,0.015383382,0.000422004,9.25E-05,1.66E-08,1.03E-05,7.72E-09,90,1.992419971,2.629640423,5.239348096,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,90,
45,105970.8583,367.3231375,0.538396745,428.2377617,324.6769083,1284.584408,116,195.1052196,242,0.955661124,0.652057252,21.01242751,19.12758906,461.418988,1207,23087,549789,14643701,25362,514607,12509969,334691843,672874,14082695,340845557,8969624447,20317098,433333751,10387796333,2.68E+11,1207,2.33E-12,108190.3513,-11278.22386,-1.42E-12,29493.08616,-170695.771,4415698.874,139956.8136,-27205.03362,7695403.652,-21390471.88,296717.0552,7366032.003,-18885460.26,755445252.6,0.170331424,0.002114803,0.00025729,6.78E-06,1.97E-10,-3.07E-08,2.03E-10,93,1.318965873,2.999699053,3.956500678,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,93,
46,111414.2661,376.6391502,0.507162922,394.3364836,361.4703185,1245.772597,128,195.6382979,239,0.971669219,0.399680495,20.67927502,20.09377463,415.8844707,1269,25499,635699,17663129,26242,536828,13560424,380313344,677846,14088478,354663162,9856252786,19586944,412568768,10309955212,2.83E+11,1269,-4.80E-12,123327.8408,-66707.11278,-2.25E-12,9527.166273,31756.08544,1598283.191,135180.4649,73963.46205,8116341.359,4789666.931,-21287.87829,2182221.965,3383821.213,250388293.2,0.160528171,0.000194177,2.94E-05,4.93E-08,5.88E-14,6.74E-10,8.07E-15,94,1.090923551,3.159161399,3.446403573,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,94,
47,4621716.613,2425.809629,-0.241490433,3275.872231,2068.619021,15488.10735,37,181.2508311,255,0.715658818,0.775399319,203.8035752,154.3714405,3755.500208,52641,8126267,1428648193,2.71E+11,10728424,1600017190,2.75E+11,5.12E+13,2574804288,3.79E+11,6.44E+13,1.19E+16,6.76E+11,9.90E+13,1.68E+16,3.07E+18,52641,6.98E-10,174184650.2,-3783780418,1.28E-09,-56145077.31,1244543615,-4.64E+11,388313121,4126378573,1.11537E+12,-6.01E+11,-6704618391,-8.84E+11,-1.64E+13,-6.39E+15,0.202989019,0.007613124,0.000915824,7.40E-05,1.33E-08,6.05E-06,-1.40E-08,95,1.583603456,4.727933894,7.487172453,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,95,
48,34065.1972,208.2622294,1.225459468,235.1927555,196.8510928,714.7836216,86,98.61597938,127,0.965174129,0.547236988,8.180412371,12.2371134,249.4954951,388,4748,72856,1238726,3174,40298,609388,10046558,37192,488012,7317402,117904064,507912,6844028,102126706,1617408128,388,4.33E-13,14754.18557,-13918.4179,6.61E-13,1457.402062,-22272.91232,76212.45,11227.37113,9044.978637,320139.6941,38620.47475,19977.05165,114091.9858,-779316.7372,3454342.083,0.172584472,0.00092371,0.001048383,3.30E-06,1.91E-10,9.85E-08,3.70E-11,96,1.194774955,3.03913962,3.631087902,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,96,
49,756984.8718,981.7449127,-0.944998992,1398.202254,748.2406609,4126.310705,84,181.9445604,233,0.838145232,0.844760349,52.27406634,80.94467641,1443.010422,8622,697905,65552939,6699027117,450707,32417201,2781486947,2.64E+11,29934451,2014063119,1.63E+11,1.46E+13,2208298565,1.43E+11,1.10E+13,9.56133E+14,8622,-1.46E-11,9061244.611,-74053343.77,-1.67E-10,-4065131.27,12869735.29,-9055567185,6374163.381,16030552.75,6539972365,28479191310,-22903791.41,-5164721327,-27161826006,-9.94E+12,0.207635724,0.013267824,0.000392534,7.28E-05,6.85E-09,-1.95E-07,1.02E-08,97,1.868653131,2.95115438,5.514683872,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,97,
50,64618.5184,286.8359339,-1.422852375,374.6348219,227.9277872,1021.444251,89,138.6847826,176,0.929292929,0.793630622,12.57880435,18.45923913,377.7167755,736,13586,323316,8648756,9258,164143,3901909,105287965,144680,2490071,58535413,1573240205,2511732,42195121,980329111,26213418319,736,9.38E-13,72528.77717,2936.557922,-8.38E-13,-6752.63587,84277.33403,-1267380.433,28225.42935,-10731.54652,2308374.228,-1488941.868,-18253.71984,-559236.3995,6937515.969,-88345313.76,0.185997693,0.007310587,0.000345985,2.05E-05,-1.53E-09,-1.51E-06,-7.97E-10,101,1.643655767,2.726506431,4.481438019,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,101,
51,14047.504,133.7379437,-1.537841994,155.7667747,116.3491232,425.9212594,117,173.5375,215,0.96969697,0.664886482,6.70625,7.93125,161.7512788,160,1269,12827,145839,1073,8470,86628,999064,8739,68610,695476,7957320,78479,612934,6119172,68959960,160,-3.55E-14,2762.24375,288.7647656,-2.22E-14,-40.23125,1245.099453,-1002.171521,1543.19375,-161.5921094,15945.81626,-2529.117334,-825.0049219,-823.4822458,11298.21697,-23949.92467,0.168181152,0.002277461,0.000204036,1.84E-06,-2.69E-11,-7.60E-08,2.33E-11,102,1.338787698,2.734352433,3.660717398,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,102,
52,626694.2722,893.2703565,-0.720457855,1139.401386,872.2622293,4832.000154,47,178.5561782,241,0.797809322,0.643383194,57.58307649,60.8905856,1188.365742,7138,434637,31519893,2520864117,411028,23673897,1613820023,1.22E+11,29076514,1666608295,1.11E+11,8.15E+12,2277527932,1.31E+11,8.68E+12,6.27313E+14,7138,-3.96E-11,5054591.547,-13954704.32,8.78E-11,-1353838.617,-36320334.22,-1830598902,5408257.236,52038715.7,3431661056,72904093564,-19635377.96,-2815205618,-68468002809,-3.55E+12,0.205351019,0.00287233,0.001991503,0.00024724,1.68E-07,1.29E-05,-4.49E-08,103,1.306260144,4.240823484,5.539618697,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,103,
53,95610.8241,348.9061223,1.428607851,438.4332166,291.8276075,1294.230235,98,181.707989,241,0.910535117,0.746295538,16.29752066,24.50413223,454.5174427,1089,26685,801243,26514087,17748,446542,13677206,457835332,356936,9219522,283500706,9434824140,8062092,213112678,6541487150,2.15E+11,1089,-1.97E-12,147350.2314,-341056.5308,1.16E-12,11642.66116,48345.03586,1194896.982,67687.60331,93622.03634,5277663.33,1500925.201,38639.93853,1703495.317,3701374.099,203402179.5,0.181325598,0.004897823,0.000259933,4.49E-05,3.22E-09,1.80E-06,-3.63E-09,105,1.502370596,2.951943844,4.434913633,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,105,
54,1073404.899,1169.060121,1.301165409,1330.252682,1072.992855,4372.204248,92,189.2048912,249,0.904490641,0.59108633,56.19180435,71.31482087,1550.586375,12226,871895,77198391,7736024153,687001,50374908,4519651868,4.58E+11,49005891,3589855122,3.18E+11,3.19E+13,3932054281,2.85E+11,2.47E+13,2.42106E+15,12226,0,15019355.25,88429467.89,-5.69E-10,1381554.745,-15315673.65,5924342631,10402065.22,-60255324.28,9544821501,-1.14E+11,9303214.613,1669993957,-81289362698,6.16636E+12,0.1700713,0.001295905,0.00027646,3.04E-06,8.01E-11,6.27E-08,-3.66E-11,110,1.239759124,3.286747178,4.074774803,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,110,
55,49166.264,250.2007826,-0.645867444,315.2702759,215.2112504,915.1589756,138,188.3892857,226,0.883280757,0.730769209,15.00357143,13.85,331.279527,560,7756,133550,2570260,8402,106197,1666829,29193453,158018,1958359,29773963,502408567,3323846,41249121,618932477,10261662633,560,1.03E-13,26129.4,-3191.88,-1.62E-13,-10170.7,-55169.57429,-1224423.386,31957.99286,75003.34786,1612392.89,9919326.578,-5956.407092,-1293608.318,-9647213.743,-156869556.3,0.185227656,0.004552801,0.001407819,0.000161481,7.04E-08,9.86E-06,3.11E-08,111,1.464933991,2.902775953,4.252375161,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,111,
56,89816.2287,338.1679673,-0.256739535,371.409309,321.266381,1186.337322,128,195.6256109,238,0.93,0.501784259,22.28054741,19.85826002,397.5354324,1023,20315,480215,12516167,22793,446417,10561315,277777241,606667,11833881,277705195,7256765049,17706761,344839163,7994667901,2.06E+11,1023,4.55E-13,76794.4477,-70075.55637,-4.55E-13,-6212.320626,108593.6823,-209760.903,98826.48289,63357.77716,3982484.869,5884968.642,-213928.1302,-1769426.25,4214816.777,-107604074,0.16781277,0.000584157,0.000320385,9.94E-06,4.50E-10,1.93E-07,-3.35E-10,112,1.156078977,3.194150746,3.692690526,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,112,
57,83143.6643,325.3641057,0.186993857,407.3204316,287.7566259,1297.445511,85,137.5269271,176,0.86642269,0.707750438,20.62302006,16.19007392,411.6406406,947,15332,305984,6738236,19530,326426,6646736,148397432,512678,9037720,189119338,4293555802,15084918,278221868,5939522450,1.36E+11,947,1.08E-12,57757.78669,-85873.24943,-3.00E-12,10233.85639,5048.046146,1142022.003,109910.4182,315319.2328,6085897.391,28606300.22,-21420.19792,1429773.6,-4878984.295,102755034.5,0.186960886,0.003902717,0.001399627,6.95E-05,-2.13E-08,-4.22E-06,3.84E-09,113,1.415503224,3.185319002,4.508829316,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,113,
58,64091.737,285.6643731,1.370694343,335.6059707,250.4765671,974.3184243,133,197.4712329,231,0.933503836,0.665563516,13.62328767,18.51917808,350.0920913,730,13519,307867,7768477,9945,189224,4438364,114862850,169111,3313218,78810306,2053300812,3203679,64484300,1547605388,40376758826,730,-3.87E-13,57506.23151,-62903.08285,1.47E-12,5050.773973,57130.92922,659959.8341,33627.40411,43804.98176,1863027.129,3309762.083,-16400.40101,552314.9434,4596642.388,50895239.92,0.171014516,0.002367188,0.000352259,9.76E-06,-4.99E-10,-4.22E-07,-2.81E-10,114,1.339869731,2.903161771,3.889858583,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,114,
59,175.5938,14.95235667,1.570796327,18.74,0,0,135,135.5,136,1,1,0,0.5,18.74,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,116,inf,0,,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,116,
60,22827.194,170.4830962,-1.563660768,196.6451096,154.0992099,568.0788973,109,168.3423077,199,0.945454545,0.621213705,7.119230769,9.861538462,198.5467403,260,2564,32442,458240,1851,18234,223186,3034446,17573,175366,2105126,27844258,191067,1930224,22843084,295479396,260,9.95E-14,7157.015385,-2846.39574,2.34E-13,-19.70769231,-7387.388284,-3567.55088,4395.303846,2349.791834,97784.93833,69870.86477,3378.392929,-1180.138895,-193269.1989,-344480.5806,0.170892296,0.001669366,0.000631447,1.37E-05,-1.28E-09,-5.46E-07,1.15E-13,117,1.27609421,2.88885342,3.686449123,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,117,
61,236349.2548,548.5701574,1.135090908,647.8810892,549.3884046,2225.465589,56,152.089896,220,0.83915212,0.530032674,35.78528975,38.88855869,718.3191361,2692,104688,4835302,242123226,96334,3832755,180796147,9249750963,4066002,169172431,8201956891,4.28E+11,189062248,8229776883,4.09E+11,2.17E+13,2692,1.20E-11,764136.5676,-5347039.139,2.27E-12,86464.58692,1038497.587,71857771.37,618661.8975,4863152.988,140439800,1129302901,-718802.1971,23154270.75,637486674.4,22394570499,0.190813359,0.000972396,0.00291539,2.38E-06,1.83E-12,-3.35E-08,-1.98E-10,118,1.179276963,3.434990812,4.050805533,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,118,
62,34504.1817,209.5998297,0.854865735,292.907115,156.714212,772.3354324,134,177.3969466,216,0.901376147,0.844832804,11.43002545,12.15267176,304.0561391,393,4776,74664,1297626,4492,63073,1052771,18981913,65594,995539,17188413,315187915,1090408,17441551,307409165,5684657143,393,1.81E-13,16622.83969,-13764.91288,4.26E-14,8483.198473,-6827.472816,640345.5472,14250.3257,4470.300041,663282.4392,-949630.9983,14903.74024,712018.9144,-364811.1035,49904864.45,0.199892297,0.012303235,0.000212346,1.62E-05,-9.45E-10,-1.72E-06,-7.53E-11,119,1.869052661,2.636793007,4.928304986,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,119,
63,222740.7353,532.5432493,1.281680114,773.8147884,514.760074,2791.993974,59,185.3145447,248,0.747055359,0.746643953,27.73827355,40.13283406,761.7988639,2537,101817,5118623,286479669,70372,2988975,147452925,7895838081,2479556,108605849,5292535423,2.76E+11,99070924,4414325265,2.14E+11,1.09E+13,2537,-2.16E-11,1032418.235,-1812917.851,1.69E-11,164747.2018,-7752384.204,86714642.81,527558.2136,-45366.38194,204618016.8,-302440761.2,1025213.297,61828134.7,-2354657972,26317676811,0.24236902,0.008773301,0.00563697,0.000463445,-5.53E-07,-1.90E-05,5.05E-07,120,1.503253317,3.608090742,5.423874374,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,120,
64,68042.5975,294.3374354,-0.212860693,346.4393056,258.276001,1018.228976,75,164.0025806,201,0.937122128,0.666487873,18.20516129,14.02193548,348.2061443,775,10867,190491,3700579,14109,191762,3299012,63147932,321759,4377190,74775272,1417045492,8209371,112952756,1928418146,36376288886,775,8.92E-13,38114.6271,-39355.19654,-1.69E-12,-6073.487742,1416.727204,-698890.8847,64902.37935,86643.70852,2600627.339,4849719.175,-11420.06017,-851832.7699,1453128.888,-84749040.66,0.171516348,0.002398148,0.000321258,8.36E-06,-3.64E-10,-2.72E-07,2.35E-10,121,1.341353065,2.939126592,3.942406462,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,121,
65,530995.6512,822.2436751,0.609139592,950.6635943,743.3326583,2995.64173,89,195.567791,250,0.717948718,0.623392272,106.3655754,50.97056878,1581.782557,6048,308270,18586638,1250104622,643299,33498888,2053100508,1.40E+11,71820889,3796732122,2.35E+11,1.61E+13,8341857297,4.46E+11,2.78E+13,1.90587E+15,6048,-4.38E-11,2873940.761,9760320.876,-5.69E-11,709572.0724,3787478.19,565862957.3,3396020.713,-14967524.37,1333336051,-6987727531,-19852281.35,1233239973,-14366965855,1.05706E+12,0.171412034,0.001708957,0.000489664,3.52E-05,4.60E-09,1.21E-06,5.16E-10,122,1.278920795,3.151105972,4.030014955,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,122,
66,77085.6782,313.286664,-1.335029657,432.2721173,250.1952576,1238.951967,104,169.88041,207,0.869306931,0.815475845,13.46924829,21.81321185,419.039139,878,19152,530320,16378914,11826,240323,6179137,180216269,202650,3962873,96498231,2678898983,3919956,74432483,1733534053,46096364477,878,2.51E-12,112553.3667,-99369.37097,-1.17E-12,-17640.04328,-194302.7519,-2500033.476,43362.6697,17621.86522,4851128.747,2941838.762,22287.70406,-2185603.156,-13817335.37,-297843212,0.202256158,0.010150465,0.000746389,6.95E-05,-7.40E-09,-6.41E-06,1.40E-08,124,1.727739052,2.866138985,4.951940254,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 9.bmp,124,
