Region,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,RC_Labels
95,94,500530.1268999999,798.3074288144819,-0.5018699482181461,951.5160489063704,704.2349729690634,3899.9944442680257,96.0,200.12366251534817,255.0,0.8585843373493975,0.6724760766930457,59.69707068935274,47.2801262936327,1059.6388790998562,5701.0,269544.0,15141356.0,933727212.0,340333.0,15390201.0,833169339.0,49813662531.0,23606719.0,1047605519.0,55356106557.0,3224924876381.0,1798268401.0,79408365111.0,4133422218393.0,236150251885701.0,5701.0,-2.6773250283440572e-11,2397281.638309068,-8845569.17817212,1.1937117960769683e-11,-700786.2218908962,-4458738.312976744,-595053412.1360999,3289835.8410805133,15146632.55439201,1054026040.049006,6242046354.738539,-3770697.409385676,-834360586.5849473,-6691838726.641599,-539135087966.6712,0.1749806871214438,0.0026137943571502,0.0005046623599091,1.7838498296024906e-05,1.6537684438956235e-09,8.704052820688162e-07,3.6017741425518177e-10,95,1.35113433076856,4.098716410249205,5.537916453972175,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
97,96,590960.9338999998,867.4300147188259,0.6250522658348602,956.6644132160528,859.3585257525335,4774.848222557564,62.0,147.23636903877582,210.0,0.8307825228338682,0.4394106765256192,59.29787550141138,48.29772693507651,1087.8888785165514,6731.0,325092.0,19529694.0,1339038582.0,399134.0,19679042.0,1213858762.0,85132929566.0,27763194.0,1372023162.0,84501018102.0,5911568210622.0,2107265252.0,103603627568.0,6294816082240.0,434175597511184.0,6731.0,2.538058652135078e-11,3828489.355222107,25984087.157668963,-1.3598366876976795e-10,401777.0574951725,16979561.38397847,458923400.4623128,4095395.759619668,-16525052.526898762,1256615917.0579977,-4287941046.45879,-24729705.09940204,528976051.0487915,1814610138.2256289,212799913806.84592,0.1748956424649019,0.0003492716901859,0.000827626890277,1.0823153060083738e-05,-9.797388730318927e-10,-2.0075019741656013e-07,-2.9900309545467723e-10,97,1.113230839687439,4.991142302979357,5.556293536945208,Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
98,97,1865771.9218999995,1541.2899118659036,-0.1122144272704006,2738.4030658572083,928.7427282508046,8892.892235898333,53.0,195.0951955202108,255.0,0.8518800609316123,0.9407305544242306,146.23551832854923,43.56618512070021,2785.034493592494,21251.0,925825.0,54642343.0,3696780835.0,3107651.0,124217237.0,6914315751.0,446309751131.0,566632371.0,21242362367.0,1122212599209.0,69170700857237.0,116631392615.0,4164013044935.0,211299452152761.0,1.257956227257754e+16,21251.0,1.3415046851150692e-10,14307679.660627734,69560362.94803323,3.384684532647952e-09,-11171261.756529102,-102957084.8578815,-17224985273.221786,112183416.2307656,-176377896.6674113,70935245348.27806,149858656790.541,959214099.3334012,-123107163092.32716,589086794850.6877,-149291530250792.94,0.2800923276121855,0.049418939059501,0.0004537238207437,0.0001717979767663,4.7851432720101336e-08,3.818052267725923e-05,-3.296172584403662e-09,98,2.948505525329625,3.247473809380421,9.57519447032142,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
99,98,1170596.0676999998,1220.839548960927,0.9133286062836784,1439.4318512396446,1148.2416099566055,6648.582196723128,106.0,204.6876921923048,255.0,0.806984626558528,0.6030482141088805,85.34088352208805,68.92859821495537,1517.6218493748695,13333.0,919025.0,80341959.0,7925568383.0,1137850.0,81889892.0,7515713596.0,771184076546.0,112290014.0,8343102896.0,786166513756.0,82150032741182.0,12044050078.0,915935039978.0,87589342833778.0,9227640571168652.0,13333.0,7.602807272633072e-11,16994854.025500637,44846841.59548138,4.0677150536794215e-10,3459486.521113025,182344718.15691912,7793135584.365347,15184889.684392096,12638364.953205206,14619055454.916538,69356355871.60504,-130662731.17056338,6932833443.648067,254281120350.35825,10434071627689.758,0.181020109260472,0.0016185215604952,0.0010901268025405,1.4182096408230856e-05,1.4182978388436524e-09,5.641815068321173e-07,1.047848641831392e-09,99,1.253596663592468,4.618893343924092,5.790229285432699,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
100,99,490960.2647999999,790.6389972908033,0.5388315581198297,930.8701388530732,785.2145985588502,5283.491844146283,74.0,164.53558655221747,237.0,0.7337619734942921,0.5370859230769293,44.651824034334766,54.54935622317596,1114.6756159529102,5592.0,305040.0,19356128.0,1340221968.0,249693.0,14058828.0,894369550.0,61237945062.0,14336673.0,829355898.0,52630190896.0,3544168724328.0,957361041.0,56543136168.0,3579053274886.0,237581947634646.0,5592.0,2.3987922759260982e-11,2716392.377682403,-11997264.27762528,-1.4586021279683334e-10,438235.5965665234,-17727810.77562678,383627633.4772503,3187425.1013948484,8163577.980870903,976451746.3421736,-2537147113.631888,32553751.465992752,604908576.9211994,-7570347970.880387,347135312261.27686,0.1887985249939768,0.0010125088321433,0.0015878004033776,4.2886196420296805e-05,4.45394588513802e-09,-1.7659439282788187e-08,1.0266641847764582e-08,100,1.1854977487193348,5.6758634997746125,6.728723401021048,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
101,100,354875.06979999994,672.1911724427888,0.455639878431692,817.0130454777814,619.3592892582229,3718.967869980718,94.0,187.8023255813953,255.0,0.7966101694915254,0.6521643591254755,43.76719445818902,43.33646709549728,901.5186649759394,4042.0,175166.0,8853034.0,483831038.0,176907.0,7989318.0,411990676.0,22835451096.0,9505225.0,447629030.0,23496005160.0,1313933845736.0,576539685.0,28079099484.0,1495541320018.0,84189274609434.0,4042.0,1.5340617665060563e-11,1261958.4047501243,-9205816.402998604,1.4019008176546775e-11,322793.61553686287,-3459254.419658647,290592518.0541136,1762501.9299851551,7450617.670074314,435403075.9520529,-173419631.91004512,6243124.650972793,260629804.4349773,1522227708.2655942,157850948674.82834,0.1851208240451557,0.0025000762853578,0.0011791077767046,1.0038601592898172e-05,-1.0190579872179887e-09,-2.2532994372476522e-07,3.9285621260217134e-10,101,1.319126167391917,4.551907574261438,6.00454039275773,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
102,101,908258.9304999998,1075.3749054034438,1.0647371822544025,1551.0502461191368,876.189515323272,6078.058379258385,94.0,191.529627839536,255.0,0.8070052266167408,0.8251588290234851,73.26031899468342,60.94818753020783,1696.2029398040788,10345.0,630509.0,53310663.0,5306549765.0,757878.0,51305774.0,4532873940.0,461957429000.0,64010442.0,4527043506.0,407230094708.0,41980699980312.0,5825016390.0,420492527900.0,38093778035130.0,3946699079680801.5,10345.0,7.287326297955588e-11,14882282.22851619,243265222.8341195,-2.928572939708829e-10,5114483.530981164,3880760.069135539,15492291543.833511,8488057.96094732,-123654306.85295932,12735383837.94428,-97259440638.01552,-108084677.63940652,10295758538.876211,-237753497902.31458,24925210401976.246,0.2183755663020057,0.0127055758314022,0.0033052334345492,0.0002123970050626,-1.2410385878842446e-07,-1.8370661222122908e-05,-1.275467631654128e-07,102,1.7702223308925051,3.9186727795996408,6.936922061907888,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
103,102,592102.2935999999,868.2672714895509,0.1659423548055708,1163.9243396585898,702.8238741809691,4454.936411763206,105.0,212.7108540925267,255.0,0.8103821196827685,0.7971056774120009,61.39027283511269,44.46144721233689,1157.1096426009076,6744.0,299848.0,15815864.0,916616092.0,414016.0,19080967.0,1033500943.0,61365686521.0,31807614.0,1531416023.0,85087660671.0,5147547069425.0,2734387396.0,136383458689.0,7721647756741.0,472866828758083.0,6744.0,-1.3997691894473974e-11,2484187.9762752084,-7481295.4988637,5.898925792280352e-11,673216.4709371291,2696379.7468694216,742235776.3977853,6391058.801897983,34545586.532767944,2094266849.924246,21607334459.44728,-2988392.801481429,834763647.6010804,8483915747.361688,764653871383.6501,0.1951395568120916,0.008255229627168,0.0008938740773684,5.251169749714836e-05,-1.1351333390118157e-08,-4.5432547739897634e-06,-7.616302732805444e-10,103,1.656068301628144,3.8275137480757193,6.338624192234128,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
105,104,199913.54129999995,504.5174192346644,0.8768867798688664,575.7882295049632,483.2195810635608,2687.154760581308,104.0,197.7588932806324,255.0,0.7617932418869187,0.5437744031668922,31.03864734299517,30.16776460254721,667.9042213521336,2277.0,68692.0,2544680.0,105649042.0,70675.0,2210231.0,82723641.0,3435289193.0,2637139.0,83751617.0,3136841263.0,129615215123.0,110005663.0,3524417555.0,132017247165.0,5432860405625.0,2277.0,8.089529046628739e-12,472395.91392182687,379477.31039249786,-8.384404281969182e-13,78124.23671497579,-973451.2867150824,30885181.830369547,443482.5990338164,-654712.8408703719,89011685.29266492,-300545337.4976912,622235.5962099466,40962698.37651657,-115646721.22422254,14632096583.460629,0.1766492545619343,0.0009392945055768,0.0002947684275189,3.252905923132379e-06,8.517907601050078e-11,9.085162072899579e-08,5.3763736973142456e-11,105,1.1915664266701689,4.66691506162188,5.560939303549974,Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
106,105,1745226.7781999996,1490.6682221523952,0.8821527066633278,1967.8767779657644,1190.1211134777257,8483.561485746155,104.0,195.5721400543314,255.0,0.8370389085396664,0.7963969872155238,95.08396216923232,92.13975249019016,2094.3574489566004,19878.0,1831554.0,209521408.0,27030336690.0,1890079.0,191205010.0,23355298578.0,3156338855806.0,213794989.0,23085896142.0,2935925909310.0,407856318671310.0,26712923725.0,3028944256582.0,396492395228874.0,5.615851810486069e+16,19878.0,-2.1044854747742647e-10,40762475.767582245,213397159.2590442,1.550574779685121e-09,17053598.753093835,290544209.7295429,71533778932.26581,34078788.86713958,143831294.52018133,72946884439.876,1517047530727.1726,-96243463.88014431,64051222692.55262,1375557558982.9302,252817397060119.6,0.1894068776643922,0.0077368884563451,0.0003171657277562,5.328193978354559e-05,6.621291406266293e-09,4.35063860001023e-06,-2.0334094609013183e-09,106,1.6535096770238042,4.311022712771575,7.12831777343721,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
